123,124,60,11,99826421,1.477397044E9,25/10/2016,15:34:04,31.9135566,54.3814516,22.0,55,B,23,13.997158
124,125,60,11,99827484,1.477397198E9,25/10/2016,15:36:38,31.9181783,54.3842766,0.0,1,B,24,20.522501
125,126,60,11,99842671,1.477399437E9,25/10/2016,16:13:57,31.863925,54.3309966,0.0,8,B,1,9.259347
126,127,60,11,99846326,1.477399975E9,25/10/2016,16:22:55,31.871435,54.3315816,33.0,35,B,3,81.52517
127,128,60,11,99846623,1.477400017E9,25/10/2016,16:23:37,31.8741166,54.32899,22.0,36,B,4,62.72873
128,129,60,11,99846912,1.477400065E9,25/10/2016,16:24:25,31.8759433,54.331985,9.0,37,B,5,21.61304
129,130,60,11,99848167,1.477400262E9,25/10/2016,16:27:42,31.8823716,54.3408283,6.0,39,B,7,27.128061
130,131,60,11,99848558,1.477400323E9,25/10/2016,16:28:43,31.88399,54.3442883,4.0,40,B,8,20.74708
131,132,60,11,99848933,1.477400384E9,25/10/2016,16:29:44,31.884795,54.3472083,13.0,41,B,9,19.187765
132,133,60,11,99849279,1.477400444E9,25/10/2016,16:30:44,31.8858416,54.3505683,36.0,42,B,10,66.48595
133,134,60,11,99849688,1.477400504E9,25/10/2016,16:31:44,31.8868483,54.35446,0.0,43,B,11,9.69693
134,135,60,11,99850715,1.477400651E9,25/10/2016,16:34:11,31.8873216,54.3576733,4.0,44,B,12,9.828207
135,136,60,11,99851541,1.477400771E9,25/10/2016,16:36:11,31.8878283,54.3636366,15.0,46,B,14,30.568155
136,137,60,11,99852020,1.47740084E9,25/10/2016,16:37:20,31.88948,54.365165,5.0,47,B,15,4.3581467
137,138,60,11,99852947,1.477400976E9,25/10/2016,16:39:36,31.893735,54.3680266,14.0,48,B,16,27.474228
138,139,60,11,99853883,1.477401121E9,25/10/2016,16:42:01,31.8966083,54.37005,10.0,49,B,17,7.7633185
139,140,60,11,99854391,1.477401201E9,25/10/2016,16:43:21,31.8992333,54.3720283,6.0,50,B,18,31.492847
140,141,60,11,99855599,1.477401381E9,25/10/2016,16:46:21,31.9085116,54.3781483,0.0,53,B,21,4.4431853
141,142,60,11,99856146,1.477401459E9,25/10/2016,16:47:39,31.9112666,54.3800066,27.0,54,B,22,52.32498
142,143,60,11,99856583,1.477401519E9,25/10/2016,16:48:39,31.913855,54.381795,23.0,55,B,23,55.23626
143,144,60,11,99858413,1.477401778E9,25/10/2016,16:52:58,31.9184166,54.3840933,11.0,1,B,24,11.299657
144,145,60,11,99873262,1.477403963E9,25/10/2016,17:29:23,31.8639716,54.3310466,0.0,8,B,1,11.784313
145,146,60,11,99874855,1.477404204E9,25/10/2016,17:33:24,31.87088,54.33203,20.0,35,B,3,8.2158575
146,147,60,11,99875256,1.477404259E9,25/10/2016,17:34:19,31.874155,54.32905,21.0,36,B,4,62.89621
147,148,60,11,99875674,1.477404314E9,25/10/2016,17:35:14,31.8759933,54.3320583,9.0,37,B,5,15.046071
148,149,60,11,99876521,1.477404435E9,25/10/2016,17:37:15,31.8788716,54.33578,14.0,38,B,6,45.29631
149,150,60,11,99877275,1.477404555E9,25/10/2016,17:39:15,31.8823416,54.3409416,17.0,39,B,7,32.514435
150,151,60,11,99877667,1.477404615E9,25/10/2016,17:40:15,31.8839,54.344305,0.0,40,B,8,19.27175
151,152,60,11,99878219,1.47740469E9,25/10/2016,17:41:30,31.8847016,54.3468983,30.0,41,B,9,49.450535
152,153,60,11,99878612,1.47740475E9,25/10/2016,17:42:30,31.886055,54.3519316,24.0,42,B,10,64.77788
153,154,60,11,99879020,1.47740481E9,25/10/2016,17:43:30,31.8867816,54.35449,0.0,43,B,11,3.295907
154,155,60,11,99879919,1.477404942E9,25/10/2016,17:45:42,31.8872833,54.3578066,6.0,44,B,12,12.909187
155,156,60,11,99880488,1.477405028E9,25/10/2016,17:47:08,31.8877116,54.3613066,7.0,45,B,13,16.985037
156,157,60,11,99880678,1.477405063E9,25/10/2016,17:47:43,31.88778,54.3627966,11.0,46,B,14,49.94247
157,158,60,11,99881461,1.477405189E9,25/10/2016,17:49:49,31.88941,54.365175,1.0,47,B,15,4.664375
158,159,60,11,99882539,1.477405335E9,25/10/2016,17:52:15,31.89402,54.3682483,0.0,48,B,16,64.40047
159,160,60,11,99883584,1.477405497E9,25/10/2016,17:54:57,31.896665,54.3700683,0.0,49,B,17,14.19365
160,161,60,11,99884434,1.477405624E9,25/10/2016,17:57:04,31.899805,54.3720666,16.0,50,B,18,32.00565
161,162,60,11,99884789,1.477405684E9,25/10/2016,17:58:04,31.9026133,54.374,0.0,51,B,19,10.876319
162,163,60,11,99885301,1.477405763E9,25/10/2016,17:59:23,31.905645,54.376315,0.0,52,B,20,52.91404
163,164,60,11,99885688,1.477405823E9,25/10/2016,18:00:23,31.9082483,54.3780016,0.0,53,B,21,28.48381
164,165,60,11,99886176,1.477405893E9,25/10/2016,18:01:33,31.9108683,54.37965,7.0,54,B,22,6.8726654
165,166,60,11,99886549,1.477405953E9,25/10/2016,18:02:33,31.9135466,54.381425,2.0,55,B,23,13.7319355
166,167,60,11,99887171,1.477406047E9,25/10/2016,18:04:07,31.9182716,54.3842566,6.0,1,B,24,12.257331
167,168,60,11,99901921,1.47740826E9,25/10/2016,18:41:00,31.8639183,54.3310433,0.0,8,B,1,6.132679
168,169,60,11,99903246,1.47740846E9,25/10/2016,18:44:20,31.871525,54.3315116,39.0,35,B,3,93.47181
169,170,60,11,99903448,1.477408495E9,25/10/2016,18:44:55,31.8741983,54.328945,24.0,36,B,4,72.496925
170,171,60,11,99903837,1.477408548E9,25/10/2016,18:45:48,31.8761983,54.3322016,7.0,37,B,5,26.408834
171,172,60,11,99904251,1.47740861E9,25/10/2016,18:46:50,31.8787233,54.3354233,22.0,38,B,6,82.71681
172,173,60,11,99905343,1.477408771E9,25/10/2016,18:49:31,31.8840016,54.3445716,14.0,40,B,8,9.060878
173,174,60,11,99905638,1.47740882E9,25/10/2016,18:50:20,31.8846166,54.3467766,15.0,41,B,9,62.97048
174,175,60,11,99906470,1.47740894E9,25/10/2016,18:52:20,31.8866983,54.354125,7.0,43,B,11,32.903305
175,176,60,11,99907272,1.47740906E9,25/10/2016,18:54:20,31.887285,54.35802,6.0,44,B,12,32.36188
176,177,60,11,99907948,1.477409157E9,25/10/2016,18:55:57,31.8876233,54.3626616,13.0,46,B,14,64.43808
177,178,60,11,99908913,1.477409302E9,25/10/2016,18:58:22,31.8896816,54.3653166,12.0,47,B,15,28.300667
178,179,60,11,99909341,1.477409362E9,25/10/2016,18:59:22,31.893075,54.367595,21.0,48,B,16,57.879417
179,180,60,11,99910552,1.477409542E9,25/10/2016,19:02:22,31.89661,54.369955,0.0,49,B,17,8.7939825
180,181,60,11,99911945,1.477409738E9,25/10/2016,19:05:38,31.902385,54.3738583,35.0,51,B,19,25.674854
181,182,60,11,99912364,1.477409798E9,25/10/2016,19:06:38,31.9053733,54.3759083,1.0,52,B,20,10.722859
182,183,60,11,99912802,1.477409858E9,25/10/2016,19:07:38,31.907855,54.3775233,16.0,53,B,21,89.48985
183,184,60,11,99913620,1.477409978E9,25/10/2016,19:09:38,31.913835,54.3816116,22.0,55,B,23,46.138428
184,185,60,11,99914552,1.477410113E9,25/10/2016,19:11:53,31.9181416,54.3842866,0.0,1,B,24,24.368729
185,186,60,11,99929984,1.477412402E9,25/10/2016,19:50:02,31.8639,54.3310633,0.0,8,B,1,3.704709
186,187,60,11,99931508,1.477412628E9,25/10/2016,19:53:48,31.8740533,54.3289733,25.0,36,B,4,58.515614
187,188,60,11,99931824,1.477412676E9,25/10/2016,19:54:36,31.875705,54.331805,16.0,37,B,5,47.838764
188,189,60,11,99933052,1.477412856E9,25/10/2016,19:57:36,31.8824733,54.3409633,20.0,39,B,7,43.91332
189,190,60,11,99933404,1.477412911E9,25/10/2016,19:58:31,31.8839,54.34468,12.0,40,B,8,17.647383
190,191,60,11,99934404,1.477413063E9,25/10/2016,20:01:03,31.8862,54.3519866,20.0,42,B,10,74.87565
191,192,60,11,99934813,1.477413123E9,25/10/2016,20:02:03,31.8869333,54.3548383,19.0,43,B,11,40.161495
192,193,60,11,99935192,1.477413181E9,25/10/2016,20:03:01,31.887255,54.3573933,5.0,44,B,12,27.544067
193,194,60,11,99936275,1.477413341E9,25/10/2016,20:05:41,31.887885,54.3628516,20.0,46,B,14,46.821236
194,195,60,11,99937130,1.477413464E9,25/10/2016,20:07:44,31.88966,54.3652283,12.0,47,B,15,23.625006
195,196,60,11,99937482,1.477413525E9,25/10/2016,20:08:45,31.8936583,54.367935,7.0,48,B,16,18.396427
196,197,60,11,99938191,1.477413623E9,25/10/2016,20:10:23,31.8959966,54.3696616,0.0,49,B,17,69.37739
197,198,60,11,99938969,1.477413743E9,25/10/2016,20:12:23,31.9022533,54.3738233,40.0,51,B,19,38.658672
198,199,60,11,99939400,1.477413803E9,25/10/2016,20:13:23,31.9053,54.3759366,6.0,52,B,20,2.2368956
199,200,60,11,99939835,1.477413871E9,25/10/2016,20:14:31,31.90853,54.3781233,12.0,53,B,21,4.8345885
200,201,60,11,99940244,1.477413931E9,25/10/2016,20:15:31,31.9111866,54.3799066,23.0,54,B,22,40.01231
201,202,60,11,99940641,1.477413986E9,25/10/2016,20:16:26,31.913855,54.3818533,13.0,55,B,23,58.360363
202,203,60,11,99942339,1.477414244E9,25/10/2016,20:20:44,31.9182183,54.3839883,11.0,1,B,24,18.667747
